TIME,lc1,lc2,lc3,lc4,lc5
143.0,4940.0005,3270.0002,670.00006,560.00006,200.00002
143.1,4650.0005,3770.0002,680.00006,640.00006,220.00002
143.2,5880.0005,4990.0005,1030.0001,650.00006,250.00002
143.3,5230.0005,3800.0002,700.00006,560.00006,180.00002
143.4,4310.0005,3290.0002,680.00006,520.00006,110.00001
143.5,4410.0005,3260.0002,540.00006,450.00003,190.00002
143.6,5650.0005,4450.0005,1050.0001,630.00006,200.00002
143.7,6450.0005,5000.0005,970.00006,740.00006,270.00003
143.8,5860.0005,4550.0005,930.00006,700.00006,300.00003
143.9,5530.0005,4430.0005,860.00006,590.00006,270.00003
144.0,5920.0005,4620.0005,1020.00006,610.00006,170.00002
144.1,5770.0005,4810.0005,1090.0001,590.00006,260.00003
144.2,5190.0005,4050.0002,950.00006,570.00006,200.00002
144.3,5440.0005,4240.0005,910.00006,680.00006,300.00003
144.4,5170.0005,3980.0002,770.00006,570.00006,240.00002
144.5,4420.0005,3400.0002,740.00006,460.00003,200.00002
144.6,4630.0005,3730.0002,710.00006,510.00003,60.000004
144.7,4540.0005,3810.0002,770.00006,380.00003,130.00002
144.8,5550.0005,4690.0005,1030.0001,670.00006,240.00002
144.9,5750.0005,4530.0005,890.00006,590.00006,200.00002
145.0,6150.0005,4850.0005,920.00006,650.00006,220.00002
145.1,6460.0005,5290.0005,1030.0001,720.00006,170.00002
145.2,6740.0005,5560.0005,950.00006,570.00006,180.00002
145.3,6000.0005,5210.0005,950.00006,680.00006,250.00002
145.4,5460.0005,4520.0005,690.00006,510.00003,120.00001
145.5,6120.0005,4460.0005,820.00006,550.00006,200.00002
145.6,6570.0005,5090.0005,1020.00006,600.00006,280.00003
145.7,6560.0005,5500.0005,1250.0001,860.00006,200.00002
145.8,6580.0005,5470.0005,1010.00006,600.00006,280.00003
145.9,7550.0005,6550.0005,1360.0001,670.00006,320.00003
146.0,8190.0005,5980.0005,1100.0001,740.00006,270.00003
146.1,7420.0005,5040.0005,1160.0001,730.00006,250.00002
146.2,9360.001,7700.0005,1500.0001,1060.0001,430.00003
146.3,9730.001,8740.001,1910.0001,990.00006,390.00003
146.4,9270.001,7550.0005,1230.0001,760.00006,400.00003
146.5,8690.001,6410.0005,1150.0001,670.00006,220.00002
146.6,7730.0005,6200.0005,1360.0001,800.00006,270.00003
146.7,7640.0005,5660.0005,1130.0001,840.00006,260.00003
146.8,7920.0005,6040.0005,790.00006,620.00006,210.00002
146.9,9160.001,7230.0005,1310.0001,990.00006,370.00003
147.0,9590.001,9550.001,1750.0001,1280.0001,440.00003
147.1,8570.001,7360.0005,1600.0001,910.00006,200.00002
147.2,6900.0005,5110.0005,770.00006,640.00006,230.00002
147.3,7180.0005,5610.0005,1070.0001,530.00006,280.00003
147.4,7660.0005,5560.0005,960.00006,540.00006,310.00003
147.5,8570.001,6960.0005,1680.0001,850.00006,340.00003
147.6,8870.001,7460.0005,1610.0001,920.00006,400.00003
147.7,8290.001,7280.0005,1520.0001,870.00006,350.00003
147.8,8540.001,6140.0005,1380.0001,830.00006,360.00003
147.9,7980.0005,5870.0005,1110.0001,760.00006,230.00002
148.0,8360.001,6160.0005,1280.0001,760.00006,370.00003
148.1,9340.001,6790.0005,1260.0001,840.00006,330.00003
148.2,11120.001,8750.001,1550.0001,1070.0001,400.00003
148.3,10820.001,9060.001,1680.0001,860.00006,320.00003
148.4,10510.001,8990.001,1560.0001,1090.0001,250.00002
148.5,13200.001,12170.001,2220.0002,1410.0001,460.00003
148.6,12710.001,10580.001,2010.0001,1550.0001,400.00003
148.7,11410.001,8680.001,1550.0001,890.00006,360.00003
148.8,12340.001,10030.001,1870.0001,1100.0001,390.00003
148.9,12270.001,10500.001,1940.0001,1220.0001,390.00003
149.0,10220.001,7690.0005,1450.0001,960.00006,380.00003
149.1,8960.001,7470.0005,1160.0001,880.00006,230.00002
149.2,9470.001,7260.0005,1400.0001,860.00006,220.00002
149.3,9760.001,9000.001,1500.0001,930.00006,260.00003
149.4,10410.001,9550.001,1800.0001,1120.0001,340.00003
149.5,10220.001,8030.0005,1530.0001,950.00006,480.00003
149.6,9460.001,7390.0005,1600.0001,680.00006,330.00003
149.7,10290.001,9110.001,1840.0001,1110.0001,430.00003
149.8,11080.001,9690.001,1750.0001,1350.0001,370.00003
149.9,9030.001,8480.001,1430.0001,1060.0001,440.00003
150.0,9560.001,8240.001,1660.0001,940.00006,350.00003
150.1,9090.001,7370.0005,1360.0001,940.00006,360.00003
150.2,8820.001,6650.0005,1400.0001,610.00006,270.00003
150.3,8040.0005,6050.0005,1130.0001,600.00006,200.00002
150.4,7580.0005,5970.0005,1380.0001,840.00006,370.00003
150.5,7700.0005,5710.0005,1190.0001,680.00006,230.00002
150.6,7600.0005,6530.0005,1060.0001,900.00006,310.00003
150.7,9000.001,7130.0005,1400.0001,880.00006,340.00003
150.8,9620.001,7530.0005,1480.0001,1120.0001,230.00002
150.9,9240.001,7530.0005,1380.0001,860.00006,310.00003
151.0,9800.001,7810.0005,1390.0001,710.00006,320.00003
151.1,9660.001,8120.0005,1420.0001,830.00006,280.00003
151.2,9130.001,7100.0005,1410.0001,880.00006,360.00003
151.3,8060.0005,5900.0005,1120.0001,900.00006,310.00003
151.4,8070.0005,6380.0005,1190.0001,750.00006,300.00003
151.5,7980.0005,5730.0005,1210.0001,650.00006,230.00002
151.6,6170.0005,4490.0005,910.00006,580.00006,170.00002
151.7,6490.0005,5150.0005,1060.0001,530.00006,220.00002
151.8,6810.0005,4910.0005,970.00006,760.00006,220.00002
151.9,6920.0005,5490.0005,1060.0001,600.00006,250.00002
152.0,8360.001,6600.0005,1120.0001,860.00006,230.00002
152.1,8840.001,7440.0005,1620.0001,780.00006,270.00003
152.2,7650.0005,5920.0005,910.00006,800.00006,220.00002
152.3,10330.001,8680.001,1500.0001,1180.0001,460.00003
152.4,9340.001,7150.0005,1590.0001,850.00006,380.00003
152.5,9220.001,7420.0005,1450.0001,870.00006,450.00003
152.6,9650.001,7170.0005,1340.0001,990.00006,300.00003
152.7,8660.001,6320.0005,1170.0001,650.00006,250.00002
152.8,8260.001,6350.0005,1320.0001,910.00006,270.00003
152.9,9380.001,7010.0005,1420.0001,750.00006,310.00003
153.0,11550.001,10140.001,2090.0002,1340.0001,350.00003
153.1,12680.001,12190.001,2080.0002,1710.0001,430.00003
153.2,12240.001,11040.001,2330.0002,1550.0001,480.00003
153.3,12760.001,12260.001,2290.0002,1450.0001,600.00006
153.4,14620.001,12410.001,2750.0002,2140.0002,660.00006
153.5,14740.001,13050.001,2830.0002,1800.0001,620.00006
153.6,18110.002,19220.002,4640.0005,3180.0002,1020.00006
153.7,15540.001,15430.001,3360.0002,2360.0002,710.00006
153.8,14750.001,13670.001,2820.0002,2000.0001,720.00006
153.9,14010.001,13080.001,2680.0002,1550.0001,650.00006
154.0,11110.001,9300.001,2320.0002,1430.0001,530.00006
154.1,9680.001,9660.001,2270.0002,1360.0001,370.00003
154.2,7740.0005,6700.0005,1620.0001,1270.0001,580.00006
154.3,7400.0005,7210.0005,1620.0001,1280.0001,360.00003
154.4,6680.0005,6690.0005,1550.0001,1260.0001,370.00003
154.5,5730.0005,5340.0005,1290.0001,820.00006,390.00003
154.6,6530.0005,6820.0005,1500.0001,850.00006,310.00003
154.7,6570.0005,6530.0005,1440.0001,950.00006,310.00003
154.8,6060.0005,5340.0005,1100.0001,710.00006,260.00003
154.9,6410.0005,5410.0005,1250.0001,840.00006,240.00002
155.0,6860.0005,8110.0005,1720.0001,930.00006,360.00003
155.1,6540.0005,6350.0005,1530.0001,860.00006,340.00003
155.2,6250.0005,5980.0005,1500.0001,640.00006,330.00003
155.3,6690.0005,5740.0005,1090.0001,790.00006,370.00003
155.4,5900.0005,6260.0005,1420.0001,730.00006,320.00003
155.5,6220.0005,6350.0005,1260.0001,660.00006,280.00003
155.6,5730.0005,5570.0005,1250.0001,880.00006,250.00002
155.7,6430.0005,5540.0005,1330.0001,780.00006,240.00002
155.8,6560.0005,5650.0005,1400.0001,880.00006,310.00003
155.9,7140.0005,6900.0005,1560.0001,1070.0001,420.00003
156.0,5970.0005,5590.0005,1370.0001,720.00006,260.00003
156.1,7960.0005,7760.0005,1510.0001,1170.0001,380.00003
156.2,6430.0005,6300.0005,1170.0001,910.00006,310.00003
156.3,4810.0005,4300.0005,870.00006,650.00006,170.00002
156.4,6960.0005,6870.0005,1560.0001,1050.0001,520.00006
156.5,7030.0005,7120.0005,1460.0001,960.00006,230.00002
156.6,7920.0005,8090.0005,1870.0001,1280.0001,420.00003
156.7,6900.0005,6300.0005,1520.0001,970.00006,310.00003
156.8,6000.0005,5360.0005,1100.0001,890.00006,250.00002
156.9,5820.0005,4980.0005,1350.0001,880.00006,260.00003
157.0,5890.0005,5040.0005,1100.0001,750.00006,380.00003
157.1,7580.0005,8950.001,1950.0001,1230.0001,470.00003
157.2,7450.0005,7890.0005,1810.0001,980.00006,420.00003
157.3,7230.0005,6610.0005,1520.0001,870.00006,340.00003
157.4,7660.0005,7270.0005,1520.0001,940.00006,390.00003
157.5,10450.001,10760.001,1910.0001,1420.0001,560.00006
157.6,11250.001,11100.001,2540.0002,1630.0001,610.00006
157.7,10420.001,10240.001,2310.0002,1740.0001,530.00006
157.8,7180.0005,6030.0005,1340.0001,890.00006,320.00003
157.9,6850.0005,5940.0005,1070.0001,660.00006,310.00003
158.0,7280.0005,6810.0005,1320.0001,950.00006,320.00003
158.1,8160.0005,7380.0005,1450.0001,1000.00006,200.00002
158.2,8500.001,7010.0005,1240.0001,800.00006,420.00003
158.3,9760.001,8680.001,1910.0001,1230.0001,470.00003
158.4,9920.001,10880.001,2350.0002,1750.0001,550.00006
158.5,10140.001,10420.001,1810.0001,1480.0001,470.00003
158.6,10100.001,9220.001,1990.0001,1350.0001,420.00003
158.7,9150.001,8780.001,1900.0001,1370.0001,510.00003
158.8,9440.001,8540.001,1880.0001,1460.0001,450.00003
158.9,8360.001,7620.0005,1600.0001,1080.0001,390.00003
159.0,8300.001,7920.0005,1850.0001,1210.0001,320.00003
159.1,8010.0005,8590.001,1880.0001,1250.0001,350.00003
159.2,7690.0005,8160.0005,1910.0001,1120.0001,440.00003
159.3,8470.001,8310.001,1700.0001,1200.0001,340.00003
159.4,8990.001,8660.001,2180.0002,1320.0001,340.00003
159.5,9170.001,9030.001,1970.0001,1270.0001,360.00003
159.6,10630.001,11270.001,2490.0002,1650.0001,600.00006
159.7,9210.001,10700.001,2280.0002,1380.0001,510.00003
159.8,9100.001,8810.001,1940.0001,1350.0001,480.00003
159.9,7860.0005,7510.0005,1420.0001,1120.0001,350.00003
160.0,7400.0005,6580.0005,1410.0001,940.00006,360.00003
160.1,5090.0005,4090.0002,990.00006,480.00003,240.00002
160.2,6490.0005,5810.0005,1380.0001,840.00006,280.00003
160.3,6880.0005,6570.0005,1320.0001,940.00006,380.00003
160.4,6450.0005,6500.0005,1320.0001,850.00006,370.00003
160.5,8010.0005,8090.0005,1750.0001,1130.0001,400.00003
160.6,5950.0005,5170.0005,1380.0001,660.00006,270.00003
160.7,6800.0005,5680.0005,1110.0001,860.00006,260.00003
160.8,7270.0005,7390.0005,1330.0001,970.00006,350.00003
160.9,5490.0005,5210.0005,1030.0001,710.00006,330.00003
161.0,4760.0005,4040.0002,1130.0001,600.00006,220.00002
161.1,6700.0005,6080.0005,1170.0001,910.00006,450.00003
161.2,7710.0005,8040.0005,1860.0001,1180.0001,410.00003
161.3,7390.0005,7250.0005,1640.0001,1150.0001,430.00003
161.4,6700.0005,6250.0005,1280.0001,1000.00006,380.00003
161.5,7560.0005,7130.0005,1800.0001,990.00006,480.00003
161.6,5730.0005,5160.0005,1230.0001,910.00006,300.00003
161.7,4730.0005,3840.0002,990.00006,640.00006,190.00002
161.8,5040.0005,4430.0005,990.00006,850.00006,250.00002
161.9,6320.0005,5980.0005,1410.0001,1030.0001,270.00003
162.0,7350.0005,6470.0005,1390.0001,930.00006,300.00003
162.1,5710.0005,5400.0005,1130.0001,800.00006,360.00003
162.2,7880.0005,7780.0005,1310.0001,1170.0001,340.00003
162.3,7030.0005,7030.0005,1450.0001,1010.00006,310.00003
162.4,7240.0005,7300.0005,1520.0001,1030.0001,270.00003
162.5,7180.0005,7520.0005,1630.0001,1120.0001,420.00003
162.6,5720.0005,5350.0005,1360.0001,950.00006,270.00003
162.7,6300.0005,6380.0005,1390.0001,1000.00006,320.00003
162.8,7780.0005,8920.001,2040.0001,1200.0001,540.00006
162.9,8220.001,7420.0005,1610.0001,1050.0001,550.00006
163.0,6960.0005,6130.0005,1450.0001,900.00006,380.00003
163.1,6740.0005,6040.0005,1260.0001,940.00006,430.00003
163.2,6700.0005,6910.0005,1520.0001,960.00006,320.00003
163.3,6250.0005,6060.0005,1610.0001,1180.0001,280.00003
163.4,5580.0005,5350.0005,1290.0001,850.00006,180.00002
163.5,5770.0005,5110.0005,1230.0001,810.00006,210.00002
163.6,6380.0005,6120.0005,1380.0001,810.00006,270.00003
163.7,7320.0005,7180.0005,1420.0001,1010.00006,300.00003
163.8,9430.001,10370.001,2250.0002,1480.0001,450.00003
163.9,8010.0005,8920.001,1730.0001,1070.0001,390.00003
164.0,8570.001,7580.0005,1390.0001,800.00006,290.00003
164.1,11000.001,11360.001,2150.0002,1580.0001,420.00003
164.2,11640.001,11440.001,2440.0002,1890.0001,660.00006
164.3,8400.001,7850.0005,1690.0001,1220.0001,460.00003
164.4,7130.0005,6030.0005,1300.0001,890.00006,260.00003
164.5,7990.0005,6960.0005,1460.0001,1270.0001,390.00003
164.6,8920.001,8160.0005,1820.0001,1230.0001,380.00003
164.7,8070.0005,7180.0005,1540.0001,980.00006,290.00003
164.8,8890.001,9330.001,1970.0001,1220.0001,390.00003
164.9,8870.001,10140.001,2160.0002,1360.0001,420.00003
165.0,9400.001,9910.001,1940.0001,1490.0001,540.00006
165.1,9390.001,10380.001,2160.0002,1430.0001,580.00006
165.2,8870.001,9030.001,1830.0001,1210.0001,360.00003
165.3,10780.001,11230.001,2710.0002,1680.0001,710.00006
165.4,9590.001,10320.001,2280.0002,1420.0001,530.00006
165.5,9730.001,10400.001,2180.0002,1450.0001,500.00003
165.6,8590.001,8280.001,1910.0001,1310.0001,480.00003
165.7,6430.0005,5790.0005,1260.0001,780.00006,330.00003
165.8,5930.0005,5000.0005,1110.0001,720.00006,250.00002
165.9,7850.0005,7230.0005,1830.0001,920.00006,350.00003
166.0,8720.001,9230.001,1850.0001,1330.0001,540.00006
166.1,11420.001,11950.001,2680.0002,1960.0001,640.00006
166.2,11510.001,13660.001,2710.0002,2130.0002,760.00006
166.3,10330.001,10700.001,2470.0002,1540.0001,680.00006
166.4,8110.0005,8070.0005,1740.0001,1250.0001,350.00003
166.5,7070.0005,6030.0005,1380.0001,1120.0001,350.00003
166.6,7840.0005,7540.0005,1580.0001,1160.0001,260.00003
166.7,8710.001,9930.001,2330.0002,1690.0001,570.00006
166.8,8520.001,10050.001,2260.0002,1560.0001,580.00006
166.9,7370.0005,7930.0005,2030.0001,1330.0001,480.00003
167.0,7500.0005,7440.0005,1590.0001,1200.0001,410.00003
167.1,7370.0005,8010.0005,1600.0001,1350.0001,400.00003
167.2,7790.0005,7730.0005,1840.0001,1020.00006,310.00003
167.3,7270.0005,6950.0005,1400.0001,830.00006,320.00003
167.4,7430.0005,7740.0005,1520.0001,990.00006,470.00003
167.5,9170.001,8640.001,2110.0002,1340.0001,480.00003
167.6,8780.001,8610.001,2050.0002,1050.0001,530.00006
167.7,7360.0005,7540.0005,1580.0001,1170.0001,370.00003
167.8,7120.0005,6820.0005,1530.0001,1120.0001,340.00003
167.9,8190.0005,7880.0005,1930.0001,1070.0001,420.00003
168.0,7390.0005,7800.0005,1850.0001,1270.0001,360.00003
168.1,5710.0005,4820.0005,810.00006,590.00006,260.00003
168.2,6460.0005,6310.0005,1340.0001,1050.0001,350.00003
168.3,8130.0005,8190.0005,1650.0001,1050.0001,330.00003
168.4,7600.0005,7690.0005,1840.0001,1220.0001,460.00003
168.5,8460.001,8900.001,2040.0001,1350.0001,460.00003
168.6,8970.001,9540.001,1940.0001,1260.0001,460.00003
168.7,8410.001,8120.0005,2100.0002,1230.0001,420.00003
168.8,7550.0005,8200.001,1850.0001,1140.0001,360.00003
168.9,8140.0005,7810.0005,1780.0001,1430.0001,390.00003
169.0,8380.001,9210.001,2460.0002,1560.0001,510.00003
169.1,7550.0005,8090.0005,1750.0001,1070.0001,400.00003
169.2,8570.001,8750.001,2180.0002,1270.0001,620.00006
169.3,8670.001,8330.001,1750.0001,1020.00006,470.00003
169.4,9610.001,9690.001,2110.0002,1700.0001,370.00003
169.5,10620.001,11320.001,2550.0002,1880.0001,580.00006
169.6,9740.001,9740.001,2380.0002,1520.0001,480.00003
169.7,9570.001,10240.001,2250.0002,1540.0001,460.00003
169.8,10240.001,11350.001,2450.0002,1740.0001,640.00006
169.9,10820.001,11740.001,2540.0002,1860.0001,570.00006
170.0,9490.001,11200.001,2390.0002,1490.0001,570.00006
170.1,10510.001,11970.001,2640.0002,1620.0001,610.00006
170.2,10970.001,11920.001,2430.0002,1720.0001,520.00006
170.3,10040.001,10450.001,2250.0002,1310.0001,480.00003
170.4,9810.001,8430.001,1750.0001,950.00006,320.00003
170.5,11140.001,12550.001,2460.0002,1940.0001,620.00006
170.6,13390.001,14990.001,3450.0002,2490.0002,750.00006
170.7,12920.001,13320.001,2900.0002,1690.0001,640.00006
170.8,13530.001,13900.001,2820.0002,1780.0001,720.00006
170.9,12600.001,12900.001,2720.0002,1550.0001,400.00003
171.0,13820.001,15680.001,3470.0002,2130.0002,710.00006
171.1,16980.002,19270.002,4420.0005,2770.0002,1040.0001
171.2,14580.001,15490.001,3900.0002,2460.0002,790.00006
171.3,14660.001,15330.001,3580.0002,2110.0002,650.00006
171.4,14360.001,15540.001,3750.0002,2260.0002,1010.00006
171.5,12960.001,13200.001,3040.0002,1930.0001,600.00006
171.6,13620.001,14120.001,2980.0002,2140.0002,750.00006
171.7,12970.001,14090.001,3020.0002,1960.0001,730.00006
171.8,12020.001,11740.001,2360.0002,1500.0001,610.00006
171.9,10430.001,9370.001,1840.0001,1070.0001,350.00003
172.0,10350.001,9420.001,1930.0001,1220.0001,440.00003
172.1,10780.001,9990.001,2190.0002,1520.0001,560.00006
172.2,10500.001,9320.001,1910.0001,1170.0001,410.00003
172.3,10280.001,9680.001,1640.0001,1390.0001,570.00006
172.4,9290.001,8300.001,1700.0001,1050.0001,360.00003
172.5,8210.001,6690.0005,1560.0001,870.00006,280.00003
172.6,9560.001,9220.001,1980.0001,1070.0001,500.00003
172.7,9840.001,8540.001,1890.0001,1070.0001,400.00003
172.8,9370.001,8900.001,1830.0001,1210.0001,450.00003
172.9,8710.001,8020.0005,1740.0001,1080.0001,360.00003
173.0,7780.0005,6680.0005,1370.0001,1220.0001,410.00003
173.1,8250.001,7420.0005,1710.0001,1200.0001,360.00003
173.2,8250.001,7050.0005,1610.0001,1130.0001,400.00003
173.3,7780.0005,7540.0005,1570.0001,1030.0001,260.00003
173.4,9390.001,9230.001,2230.0002,1470.0001,490.00003
173.5,8580.001,8300.001,1910.0001,1290.0001,560.00006
173.6,9210.001,8540.001,1720.0001,1250.0001,330.00003
173.7,9200.001,8270.001,1910.0001,1280.0001,430.00003
173.8,8190.0005,7500.0005,1500.0001,1270.0001,290.00003
173.9,8380.001,7410.0005,1540.0001,1190.0001,360.00003
174.0,8500.001,8400.001,2140.0002,1310.0001,430.00003
174.1,6970.0005,5810.0005,1200.0001,940.00006,310.00003
174.2,6370.0005,5430.0005,1280.0001,750.00006,300.00003
174.3,6950.0005,6350.0005,1290.0001,1050.0001,340.00003
174.4,6770.0005,6250.0005,1300.0001,800.00006,310.00003
174.5,6070.0005,5440.0005,1510.0001,780.00006,240.00002
174.6,5500.0005,4980.0005,910.00006,810.00006,250.00002
174.7,5860.0005,5120.0005,1090.0001,830.00006,380.00003
174.8,5820.0005,4510.0005,940.00006,660.00006,260.00003
174.9,5940.0005,4940.0005,1030.0001,750.00006,260.00003
175.0,4710.0005,3690.0002,680.00006,690.00006,200.00002
175.1,4670.0005,3640.0002,720.00006,510.00003,240.00002
175.2,5210.0005,4380.0005,970.00006,720.00006,250.00002
175.3,5710.0005,5470.0005,1270.0001,820.00006,290.00003
175.4,4790.0005,4570.0005,1080.0001,800.00006,240.00002
175.5,4870.0005,4220.0005,1180.0001,860.00006,280.00003
175.6,5190.0005,4510.0005,940.00006,610.00006,210.00002
175.7,5430.0005,4480.0005,1100.0001,790.00006,310.00003
175.8,4940.0005,4360.0005,820.00006,680.00006,180.00002
175.9,4870.0005,4630.0005,1000.00006,630.00006,210.00002
176.0,4520.0005,3520.0002,710.00006,520.00006,220.00002
176.1,4420.0005,3470.0002,580.00006,450.00003,150.00002
176.2,4130.0005,3660.0002,900.00006,450.00003,170.00002
176.3,5000.0005,4630.0005,980.00006,590.00006,210.00002
176.4,6090.0005,5410.0005,1170.0001,650.00006,330.00003
176.5,5820.0005,5130.0005,950.00006,710.00006,280.00003
176.6,5890.0005,5210.0005,1000.00006,700.00006,250.00002
176.7,5840.0005,5180.0005,1070.0001,720.00006,330.00003
176.8,5210.0005,4020.0002,910.00006,730.00006,270.00003
176.9,6000.0005,5680.0005,1140.0001,740.00006,240.00002
177.0,6240.0005,5650.0005,1180.0001,920.00006,320.00003
177.1,7010.0005,6350.0005,1260.0001,960.00006,360.00003
177.2,6810.0005,6200.0005,1280.0001,740.00006,310.00003
177.3,5730.0005,5330.0005,1180.0001,780.00006,300.00003
177.4,5810.0005,5500.0005,1190.0001,530.00006,260.00003
177.5,5880.0005,4870.0005,1090.0001,740.00006,300.00003
177.6,6300.0005,5690.0005,1120.0001,880.00006,470.00003
177.7,6030.0005,5100.0005,1080.0001,730.00006,270.00003
177.8,5550.0005,4950.0005,1000.00006,670.00006,190.00002
177.9,6340.0005,4940.0005,1140.0001,800.00006,320.00003
178.0,6520.0005,5220.0005,1260.0001,750.00006,280.00003
178.1,6020.0005,6270.0005,1330.0001,880.00006,290.00003
178.2,7410.0005,7790.0005,1490.0001,830.00006,370.00003
178.3,8080.0005,9500.001,1910.0001,1400.0001,470.00003
178.4,8160.0005,7950.0005,2110.0002,1330.0001,500.00003
178.5,7680.0005,7010.0005,1600.0001,1200.0001,460.00003
178.6,8000.0005,8400.001,2030.0001,1580.0001,410.00003
178.7,9460.001,10030.001,2590.0002,1640.0001,660.00006
178.8,7910.0005,9280.001,1960.0001,1350.0001,590.00006
178.9,7540.0005,7480.0005,2010.0001,1330.0001,420.00003
179.0,6760.0005,6450.0005,1680.0001,850.00006,550.00006
179.1,6090.0005,6620.0005,1210.0001,1020.00006,350.00003
179.2,6780.0005,6900.0005,1870.0001,1320.0001,500.00003
179.3,6200.0005,6490.0005,1450.0001,1090.0001,320.00003
179.4,6730.0005,7750.0005,1890.0001,1300.0001,350.00003
179.5,8320.001,8600.001,2360.0002,1730.0001,530.00006
179.6,7290.0005,6910.0005,1410.0001,1080.0001,320.00003
179.7,5700.0005,5370.0005,1060.0001,720.00006,280.00003
